program,model,filter,plus,minus,AD,AD train,AD test,best train,predicted,best test,fold,dwc
VLC,c,-999,3,2,0.064,0.067,0.052,0.329,0.500,0.500,3,1748
VLC,c,-999,3,2,0.064,0.057,0.094,0.308,0.096,0.373,4,1739
VLC,c,-999,3,4,0.064,0.063,0.069,0.261,0.104,0.227,0,1719
VLC,c,-999,3,4,0.064,0.065,0.061,0.264,0.000,0.098,1,1730
VLC,c,-999,3,4,0.064,0.069,0.044,0.308,0.000,0.185,2,1752
VLC,c,-999,3,4,0.064,0.067,0.052,0.284,0.341,0.341,3,1748
VLC,c,-999,3,4,0.064,0.057,0.094,0.286,0.000,0.364,4,1739
VLC,c,-999,4,1,0.064,0.063,0.069,0.423,0.349,0.349,0,1719
VLC,c,-999,4,1,0.064,0.065,0.061,0.509,0.000,0.104,1,1730
VLC,c,-999,4,1,0.064,0.069,0.044,0.491,0.000,0.172,2,1752
VLC,c,-999,4,1,0.064,0.067,0.052,0.463,0.484,0.484,3,1748
VLC,c,-999,4,1,0.064,0.057,0.094,0.398,0.364,0.364,4,1739
VLC,c,-999,5,1,0.064,0.063,0.069,0.510,0.349,0.349,0,1719
VLC,c,-999,5,1,0.064,0.065,0.061,0.509,0.000,0.104,1,1730
VLC,c,-999,5,1,0.064,0.069,0.044,0.533,0.000,0.192,2,1752
VLC,c,-999,5,1,0.064,0.067,0.052,0.519,0.484,0.484,3,1748
VLC,c,-999,5,1,0.064,0.057,0.094,0.421,0.364,0.364,4,1739
VLC,c,-999,5,2,0.064,0.063,0.069,0.404,0.238,0.312,0,1719
VLC,c,-999,5,2,0.064,0.065,0.061,0.434,0.000,0.112,1,1730
VLC,c,-999,5,2,0.064,0.069,0.044,0.406,0.000,0.182,2,1752
VLC,c,-999,5,2,0.064,0.067,0.052,0.369,0.500,0.500,3,1748
VLC,c,-999,5,2,0.064,0.057,0.094,0.357,0.278,0.278,4,1739
VLC,c,-999,7,2,0.064,0.063,0.069,0.423,0.349,0.349,0,1719
VLC,c,-999,7,2,0.064,0.065,0.061,0.489,0.000,0.104,1,1730
VLC,c,-999,7,2,0.064,0.069,0.044,0.450,0.000,0.179,2,1752
VLC,c,-999,7,2,0.064,0.067,0.052,0.442,0.484,0.484,3,1748
VLC,c,-999,7,2,0.064,0.057,0.094,0.359,0.364,0.364,4,1739
VLC,c,-999,7,4,0.064,0.063,0.069,0.363,0.125,0.321,0,1719
VLC,c,-999,7,4,0.064,0.065,0.061,0.367,0.000,0.097,1,1730
VLC,c,-999,7,4,0.064,0.069,0.044,0.369,0.000,0.185,2,1752
VLC,c,-999,7,4,0.064,0.067,0.052,0.329,0.500,0.500,3,1748
VLC,c,-999,7,4,0.064,0.057,0.094,0.308,0.096,0.368,4,1739
VLC,c,-999,9,4,0.064,0.063,0.069,0.383,0.244,0.316,0,1719
VLC,c,-999,9,4,0.064,0.065,0.061,0.434,0.000,0.112,1,1730
VLC,c,-999,9,4,0.064,0.069,0.044,0.406,0.000,0.185,2,1752
VLC,c,-999,9,4,0.064,0.067,0.052,0.369,0.500,0.500,3,1748
VLC,c,-999,9,4,0.064,0.057,0.094,0.357,0.096,0.362,4,1739
VLC,c,0.00,1,1,0.064,0.063,0.069,0.800,0.513,0.513,0,32
VLC,c,0.00,1,1,0.064,0.065,0.061,0.757,0.000,0.000,1,30
VLC,c,0.00,1,1,0.064,0.069,0.044,0.774,0.167,0.192,2,36
VLC,c,0.00,1,1,0.064,0.067,0.052,0.817,0.333,0.556,3,39
VLC,c,0.00,1,1,0.064,0.057,0.094,0.780,0.385,0.392,4,32
VLC,c,0.00,1,10,0.064,0.063,0.069,0.672,0.526,0.526,0,24
VLC,c,0.00,1,10,0.064,0.065,0.061,0.683,0.000,0.000,1,22
VLC,c,0.00,1,10,0.064,0.069,0.044,0.705,0.000,0.000,2,26
VLC,c,0.00,1,10,0.064,0.067,0.052,0.724,0.517,0.517,3,26
VLC,c,0.00,1,10,0.064,0.057,0.094,0.667,0.319,0.319,4,20
VLC,c,0.00,1,100,0.064,0.063,0.069,0.672,0.526,0.526,0,24
VLC,c,0.00,1,100,0.064,0.065,0.061,0.683,0.000,0.000,1,22
VLC,c,0.00,1,100,0.064,0.069,0.044,0.705,0.000,0.000,2,26
VLC,c,0.00,1,100,0.064,0.067,0.052,0.724,0.517,0.517,3,26
VLC,c,0.00,1,100,0.064,0.057,0.094,0.667,0.319,0.319,4,20
VLC,c,0.00,1,1000,0.064,0.063,0.069,0.672,0.526,0.526,0,24
VLC,c,0.00,1,1000,0.064,0.065,0.061,0.683,0.000,0.000,1,22
VLC,c,0.00,1,1000,0.064,0.069,0.044,0.705,0.000,0.000,2,26
VLC,c,0.00,1,1000,0.064,0.067,0.052,0.724,0.517,0.517,3,26
VLC,c,0.00,1,1000,0.064,0.057,0.094,0.667,0.319,0.319,4,20
VLC,c,0.00,1,2,0.064,0.063,0.069,0.755,0.513,0.526,0,26
VLC,c,0.00,1,2,0.064,0.065,0.061,0.683,0.000,0.000,1,25
VLC,c,0.00,1,2,0.064,0.069,0.044,0.724,0.000,0.000,2,29
VLC,c,0.00,1,2,0.064,0.067,0.052,0.828,0.172,0.517,3,29
VLC,c,0.00,1,2,0.064,0.057,0.094,0.732,0.312,0.319,4,21
VLC,c,0.00,1,3,0.064,0.063,0.069,0.672,0.526,0.526,0,24
VLC,c,0.00,1,3,0.064,0.065,0.061,0.683,0.000,0.000,1,22
VLC,c,0.00,1,3,0.064,0.069,0.044,0.705,0.000,0.000,2,26
VLC,c,0.00,1,3,0.064,0.067,0.052,0.724,0.517,0.517,3,26
VLC,c,0.00,1,3,0.064,0.057,0.094,0.667,0.319,0.319,4,20
VLC,c,0.00,10,1,0.064,0.063,0.069,0.763,0.426,0.490,0,54
VLC,c,0.00,10,1,0.064,0.065,0.061,0.812,0.000,0.333,1,52
VLC,c,0.00,10,1,0.064,0.069,0.044,0.745,0.000,0.270,2,52
VLC,c,0.00,10,1,0.064,0.067,0.052,0.786,0.517,0.517,3,57
VLC,c,0.00,10,1,0.064,0.057,0.094,0.752,0.408,0.492,4,49
VLC,c,0.00,100,1,0.064,0.063,0.069,0.901,0.526,0.682,0,69
VLC,c,0.00,100,1,0.064,0.065,0.061,0.932,0.000,0.270,1,64
VLC,c,0.00,100,1,0.064,0.069,0.044,0.930,0.000,0.200,2,67
VLC,c,0.00,100,1,0.064,0.067,0.052,0.906,0.517,0.625,3,71
VLC,c,0.00,100,1,0.064,0.057,0.094,0.929,0.306,0.461,4,60
VLC,c,0.00,1000,1,0.064,0.063,0.069,0.901,0.526,0.682,0,69
VLC,c,0.00,1000,1,0.064,0.065,0.061,0.932,0.000,0.270,1,64
VLC,c,0.00,1000,1,0.064,0.069,0.044,0.930,0.000,0.200,2,67
VLC,c,0.00,1000,1,0.064,0.067,0.052,0.906,0.517,0.625,3,71
VLC,c,0.00,1000,1,0.064,0.057,0.094,0.929,0.306,0.461,4,60
VLC,c,0.00,11,4,0.064,0.063,0.069,0.745,0.476,0.543,0,39
VLC,c,0.00,11,4,0.064,0.065,0.061,0.698,0.000,0.385,1,40
VLC,c,0.00,11,4,0.064,0.069,0.044,0.735,0.000,0.185,2,42
VLC,c,0.00,11,4,0.064,0.067,0.052,0.767,0.294,0.536,3,44
VLC,c,0.00,11,4,0.064,0.057,0.094,0.764,0.377,0.455,4,36
VLC,c,0.00,2,1,0.064,0.063,0.069,0.745,0.476,0.543,0,39
VLC,c,0.00,2,1,0.064,0.065,0.061,0.719,0.000,0.385,1,39
VLC,c,0.00,2,1,0.064,0.069,0.044,0.758,0.000,0.185,2,42
VLC,c,0.00,2,1,0.064,0.067,0.052,0.767,0.294,0.536,3,44
VLC,c,0.00,2,1,0.064,0.057,0.094,0.764,0.377,0.463,4,36
VLC,c,0.00,3,1,0.064,0.063,0.069,0.745,0.476,0.510,0,43
VLC,c,0.00,3,1,0.064,0.065,0.061,0.732,0.000,0.349,1,45
VLC,c,0.00,3,1,0.064,0.069,0.044,0.737,0.161,0.179,2,46
VLC,c,0.00,3,1,0.064,0.067,0.052,0.758,0.429,0.536,3,47
VLC,c,0.00,3,1,0.064,0.057,0.094,0.743,0.370,0.455,4,40
VLC,c,0.00,3,2,0.064,0.063,0.069,0.800,0.513,0.513,0,35
VLC,c,0.00,3,2,0.064,0.065,0.061,0.757,0.000,0.000,1,33
VLC,c,0.00,3,2,0.064,0.069,0.044,0.774,0.167,0.192,2,39
VLC,c,0.00,3,2,0.064,0.067,0.052,0.806,0.312,0.526,3,41
VLC,c,0.00,3,2,0.064,0.057,0.094,0.784,0.306,0.385,4,33
VLC,c,0.00,3,4,0.064,0.063,0.069,0.755,0.513,0.526,0,27
VLC,c,0.00,3,4,0.064,0.065,0.061,0.674,0.000,0.000,1,25
VLC,c,0.00,3,4,0.064,0.069,0.044,0.724,0.000,0.000,2,29
VLC,c,0.00,3,4,0.064,0.067,0.052,0.828,0.172,0.517,3,30
VLC,c,0.00,3,4,0.064,0.057,0.094,0.732,0.312,0.319,4,21
VLC,c,0.00,4,1,0.064,0.063,0.069,0.767,0.444,0.510,0,49
VLC,c,0.00,4,1,0.064,0.065,0.061,0.733,0.000,0.306,1,50
VLC,c,0.00,4,1,0.064,0.069,0.044,0.699,0.000,0.167,2,48
VLC,c,0.00,4,1,0.064,0.067,0.052,0.703,0.349,0.517,3,52
VLC,c,0.00,4,1,0.064,0.057,0.094,0.743,0.370,0.463,4,42
VLC,c,0.00,5,1,0.064,0.063,0.069,0.760,0.426,0.490,0,50
VLC,c,0.00,5,1,0.064,0.065,0.061,0.762,0.000,0.268,1,51
VLC,c,0.00,5,1,0.064,0.069,0.044,0.718,0.000,0.167,2,50
VLC,c,0.00,5,1,0.064,0.067,0.052,0.764,0.517,0.517,3,54
VLC,c,0.00,5,1,0.064,0.057,0.094,0.660,0.424,0.424,4,45
VLC,c,0.00,5,2,0.064,0.063,0.069,0.745,0.476,0.543,0,39
VLC,c,0.00,5,2,0.064,0.065,0.061,0.698,0.000,0.385,1,40
VLC,c,0.00,5,2,0.064,0.069,0.044,0.735,0.000,0.185,2,42
VLC,c,0.00,5,2,0.064,0.067,0.052,0.767,0.294,0.536,3,44
VLC,c,0.00,5,2,0.064,0.057,0.094,0.764,0.377,0.455,4,36
VLC,c,0.00,7,2,0.064,0.063,0.069,0.745,0.476,0.510,0,43
VLC,c,0.00,7,2,0.064,0.065,0.061,0.732,0.000,0.349,1,45
VLC,c,0.00,7,2,0.064,0.069,0.044,0.737,0.161,0.179,2,46
VLC,c,0.00,7,2,0.064,0.067,0.052,0.765,0.513,0.536,3,48
VLC,c,0.00,7,2,0.064,0.057,0.094,0.743,0.370,0.455,4,40
VLC,c,0.00,7,4,0.064,0.063,0.069,0.759,0.476,0.513,0,35
VLC,c,0.00,7,4,0.064,0.065,0.061,0.728,0.000,0.000,1,34
VLC,c,0.00,7,4,0.064,0.069,0.044,0.769,0.167,0.192,2,40
VLC,c,0.00,7,4,0.064,0.067,0.052,0.806,0.312,0.526,3,41
VLC,c,0.00,7,4,0.064,0.057,0.094,0.784,0.306,0.385,4,33
VLC,c,0.00,9,4,0.064,0.063,0.069,0.745,0.476,0.543,0,39
VLC,c,0.00,9,4,0.064,0.065,0.061,0.710,0.000,0.385,1,39
VLC,c,0.00,9,4,0.064,0.069,0.044,0.758,0.000,0.185,2,42
VLC,c,0.00,9,4,0.064,0.067,0.052,0.767,0.294,0.536,3,44
VLC,c,0.00,9,4,0.064,0.057,0.094,0.764,0.377,0.455,4,36
loo,c,-999,1,1,0.075,0.107,0.024,0.310,0.015,0.046,Asterisk,5497
loo,c,-999,1,1,0.075,0.050,0.173,0.175,0.093,0.189,FFmpeg,6296
loo,c,-999,1,1,0.075,0.070,0.240,0.223,0.680,0.680,LibPNG,7467
loo,c,-999,1,1,0.075,0.093,0.019,0.250,0.041,0.042,Pidgin,6597
loo,c,-999,1,1,0.075,0.076,0.064,0.255,0.067,0.085,VLC,6492
loo,c,-999,1,1,0.075,0.063,0.414,0.203,0.268,0.400,LibTIFF,7357
loo,c,-999,1,10,0.075,0.107,0.024,0.286,0.015,0.046,Asterisk,5497
loo,c,-999,1,10,0.075,0.050,0.173,0.157,0.094,0.188,FFmpeg,6296
loo,c,-999,1,10,0.075,0.070,0.240,0.207,0.683,0.683,LibPNG,7467
loo,c,-999,1,10,0.075,0.093,0.019,0.227,0.039,0.040,Pidgin,6597
loo,c,-999,1,10,0.075,0.076,0.064,0.233,0.052,0.074,VLC,6492
loo,c,-999,1,10,0.075,0.063,0.414,0.193,0.316,0.400,LibTIFF,7357
loo,c,-999,1,100,0.075,0.107,0.024,0.286,0.015,0.046,Asterisk,5497
loo,c,-999,1,100,0.075,0.050,0.173,0.157,0.094,0.188,FFmpeg,6296
loo,c,-999,1,100,0.075,0.070,0.240,0.207,0.683,0.683,LibPNG,7467
loo,c,-999,1,100,0.075,0.093,0.019,0.227,0.039,0.040,Pidgin,6597
loo,c,-999,1,100,0.075,0.076,0.064,0.233,0.052,0.074,VLC,6492
loo,c,-999,1,100,0.075,0.063,0.414,0.193,0.316,0.400,LibTIFF,7357
loo,c,-999,1,1000,0.075,0.107,0.024,0.286,0.015,0.046,Asterisk,5497
loo,c,-999,1,1000,0.075,0.050,0.173,0.157,0.094,0.188,FFmpeg,6296
loo,c,-999,1,1000,0.075,0.070,0.240,0.207,0.683,0.683,LibPNG,7467
loo,c,-999,1,1000,0.075,0.093,0.019,0.227,0.039,0.040,Pidgin,6597
loo,c,-999,1,1000,0.075,0.076,0.064,0.233,0.052,0.074,VLC,6492
loo,c,-999,1,1000,0.075,0.063,0.414,0.193,0.316,0.400,LibTIFF,7357
loo,c,-999,1,2,0.075,0.107,0.024,0.292,0.016,0.046,Asterisk,5497
loo,c,-999,1,2,0.075,0.050,0.173,0.162,0.092,0.189,FFmpeg,6296
loo,c,-999,1,2,0.075,0.070,0.240,0.209,0.683,0.683,LibPNG,7467
loo,c,-999,1,2,0.075,0.093,0.019,0.231,0.040,0.041,Pidgin,6597
loo,c,-999,1,2,0.075,0.076,0.064,0.240,0.051,0.078,VLC,6492
loo,c,-999,1,2,0.075,0.063,0.414,0.196,0.316,0.400,LibTIFF,7357
loo,c,-999,1,3,0.075,0.107,0.024,0.291,0.016,0.046,Asterisk,5497
loo,c,-999,1,3,0.075,0.050,0.173,0.157,0.094,0.188,FFmpeg,6296
loo,c,-999,1,3,0.075,0.070,0.240,0.207,0.683,0.683,LibPNG,7467
loo,c,-999,1,3,0.075,0.093,0.019,0.227,0.039,0.040,Pidgin,6597
loo,c,-999,1,3,0.075,0.076,0.064,0.234,0.052,0.078,VLC,6492
loo,c,-999,1,3,0.075,0.063,0.414,0.193,0.316,0.400,LibTIFF,7357
loo,c,-999,10,1,0.075,0.107,0.024,0.585,0.039,0.064,Asterisk,5497
loo,c,-999,10,1,0.075,0.050,0.173,0.465,0.007,0.192,FFmpeg,6296
loo,c,-999,10,1,0.075,0.070,0.240,0.480,0.076,0.622,LibPNG,7467
loo,c,-999,10,1,0.075,0.093,0.019,0.509,0.000,0.038,Pidgin,6597
loo,c,-999,10,1,0.075,0.076,0.064,0.496,0.053,0.087,VLC,6492
loo,c,-999,10,1,0.075,0.063,0.414,0.415,0.000,0.400,LibTIFF,7357
loo,c,-999,100,1,0.075,0.107,0.024,0.628,0.032,0.052,Asterisk,5497
loo,c,-999,100,1,0.075,0.050,0.173,0.572,0.037,0.241,FFmpeg,6296
loo,c,-999,100,1,0.075,0.070,0.240,0.565,0.103,0.381,LibPNG,7467
loo,c,-999,100,1,0.075,0.093,0.019,0.607,0.000,0.065,Pidgin,6597
loo,c,-999,100,1,0.075,0.076,0.064,0.582,0.024,0.081,VLC,6492
loo,c,-999,100,1,0.075,0.063,0.414,0.540,0.047,0.390,LibTIFF,7357
loo,c,-999,1000,1,0.075,0.107,0.024,0.624,0.051,0.063,Asterisk,5497
loo,c,-999,1000,1,0.075,0.050,0.173,0.589,0.042,0.208,FFmpeg,6296
loo,c,-999,1000,1,0.075,0.070,0.240,0.545,0.122,0.380,LibPNG,7467
loo,c,-999,1000,1,0.075,0.093,0.019,0.604,0.000,0.060,Pidgin,6597
loo,c,-999,1000,1,0.075,0.076,0.064,0.566,0.046,0.082,VLC,6492
loo,c,-999,1000,1,0.075,0.063,0.414,0.516,0.047,0.403,LibTIFF,7357
loo,c,-999,11,4,0.075,0.107,0.024,0.499,0.020,0.046,Asterisk,5497
loo,c,-999,11,4,0.075,0.050,0.173,0.325,0.029,0.189,FFmpeg,6296
loo,c,-999,11,4,0.075,0.070,0.240,0.273,0.256,0.665,LibPNG,7467
loo,c,-999,11,4,0.075,0.093,0.019,0.418,0.035,0.046,Pidgin,6597
loo,c,-999,11,4,0.075,0.076,0.064,0.431,0.085,0.095,VLC,6492
loo,c,-999,11,4,0.075,0.063,0.414,0.371,0.102,0.401,LibTIFF,7357
loo,c,-999,2,1,0.075,0.107,0.024,0.326,0.017,0.046,Asterisk,5497
loo,c,-999,2,1,0.075,0.050,0.173,0.205,0.050,0.189,FFmpeg,6296
loo,c,-999,2,1,0.075,0.070,0.240,0.240,0.622,0.671,LibPNG,7467
loo,c,-999,2,1,0.075,0.093,0.019,0.271,0.041,0.042,Pidgin,6597
loo,c,-999,2,1,0.075,0.076,0.064,0.280,0.063,0.098,VLC,6492
loo,c,-999,2,1,0.075,0.063,0.414,0.230,0.182,0.400,LibTIFF,7357
loo,c,-999,3,1,0.075,0.107,0.024,0.505,0.026,0.046,Asterisk,5497
loo,c,-999,3,1,0.075,0.050,0.173,0.335,0.035,0.189,FFmpeg,6296
loo,c,-999,3,1,0.075,0.070,0.240,0.401,0.269,0.649,LibPNG,7467
loo,c,-999,3,1,0.075,0.093,0.019,0.428,0.035,0.045,Pidgin,6597
loo,c,-999,3,1,0.075,0.076,0.064,0.435,0.082,0.095,VLC,6492
loo,c,-999,3,1,0.075,0.063,0.414,0.377,0.102,0.401,LibTIFF,7357
loo,c,-999,3,2,0.075,0.107,0.024,0.313,0.015,0.046,Asterisk,5497
loo,c,-999,3,2,0.075,0.050,0.173,0.182,0.100,0.189,FFmpeg,6296
loo,c,-999,3,2,0.075,0.070,0.240,0.234,0.631,0.680,LibPNG,7467
loo,c,-999,3,2,0.075,0.093,0.019,0.260,0.041,0.042,Pidgin,6597
loo,c,-999,3,2,0.075,0.076,0.064,0.267,0.067,0.099,VLC,6492
loo,c,-999,3,2,0.075,0.063,0.414,0.215,0.268,0.400,LibTIFF,7357
loo,c,-999,3,4,0.075,0.107,0.024,0.296,0.016,0.046,Asterisk,5497
loo,c,-999,3,4,0.075,0.050,0.173,0.162,0.092,0.190,FFmpeg,6296
loo,c,-999,3,4,0.075,0.070,0.240,0.210,0.683,0.683,LibPNG,7467
loo,c,-999,3,4,0.075,0.093,0.019,0.233,0.040,0.041,Pidgin,6597
loo,c,-999,3,4,0.075,0.076,0.064,0.242,0.050,0.085,VLC,6492
loo,c,-999,3,4,0.075,0.063,0.414,0.197,0.316,0.400,LibTIFF,7357
loo,c,-999,4,1,0.075,0.107,0.024,0.503,0.025,0.046,Asterisk,5497
loo,c,-999,4,1,0.075,0.050,0.173,0.357,0.012,0.188,FFmpeg,6296
loo,c,-999,4,1,0.075,0.070,0.240,0.405,0.285,0.646,LibPNG,7467
loo,c,-999,4,1,0.075,0.093,0.019,0.433,0.000,0.044,Pidgin,6597
loo,c,-999,4,1,0.075,0.076,0.064,0.434,0.080,0.093,VLC,6492
loo,c,-999,4,1,0.075,0.063,0.414,0.380,0.102,0.389,LibTIFF,7357
loo,c,-999,5,1,0.075,0.107,0.024,0.503,0.051,0.045,Asterisk,5497
loo,c,-999,5,1,0.075,0.050,0.173,0.362,0.012,0.191,FFmpeg,6296
loo,c,-999,5,1,0.075,0.070,0.240,0.406,0.289,0.643,LibPNG,7467
loo,c,-999,5,1,0.075,0.093,0.019,0.439,0.000,0.044,Pidgin,6597
loo,c,-999,5,1,0.075,0.076,0.064,0.435,0.076,0.096,VLC,6492
loo,c,-999,5,1,0.075,0.063,0.414,0.380,0.138,0.400,LibTIFF,7357
loo,c,-999,5,2,0.075,0.107,0.024,0.499,0.020,0.046,Asterisk,5497
loo,c,-999,5,2,0.075,0.050,0.173,0.323,0.035,0.189,FFmpeg,6296
loo,c,-999,5,2,0.075,0.070,0.240,0.250,0.256,0.668,LibPNG,7467
loo,c,-999,5,2,0.075,0.093,0.019,0.399,0.052,0.046,Pidgin,6597
loo,c,-999,5,2,0.075,0.076,0.064,0.431,0.085,0.095,VLC,6492
loo,c,-999,5,2,0.075,0.063,0.414,0.353,0.150,0.401,LibTIFF,7357
loo,c,-999,7,2,0.075,0.107,0.024,0.505,0.026,0.046,Asterisk,5497
loo,c,-999,7,2,0.075,0.050,0.173,0.337,0.035,0.189,FFmpeg,6296
loo,c,-999,7,2,0.075,0.070,0.240,0.402,0.285,0.649,LibPNG,7467
loo,c,-999,7,2,0.075,0.093,0.019,0.430,0.035,0.045,Pidgin,6597
loo,c,-999,7,2,0.075,0.076,0.064,0.435,0.082,0.095,VLC,6492
loo,c,-999,7,2,0.075,0.063,0.414,0.377,0.102,0.389,LibTIFF,7357
loo,c,-999,7,4,0.075,0.107,0.024,0.313,0.015,0.046,Asterisk,5497
loo,c,-999,7,4,0.075,0.050,0.173,0.182,0.100,0.189,FFmpeg,6296
loo,c,-999,7,4,0.075,0.070,0.240,0.235,0.631,0.680,LibPNG,7467
loo,c,-999,7,4,0.075,0.093,0.019,0.261,0.041,0.042,Pidgin,6597
loo,c,-999,7,4,0.075,0.076,0.064,0.267,0.067,0.099,VLC,6492
loo,c,-999,7,4,0.075,0.063,0.414,0.216,0.268,0.400,LibTIFF,7357
loo,c,-999,9,4,0.075,0.107,0.024,0.336,0.017,0.046,Asterisk,5497
loo,c,-999,9,4,0.075,0.050,0.173,0.210,0.050,0.189,FFmpeg,6296
loo,c,-999,9,4,0.075,0.070,0.240,0.246,0.258,0.671,LibPNG,7467
loo,c,-999,9,4,0.075,0.093,0.019,0.278,0.017,0.042,Pidgin,6597
loo,c,-999,9,4,0.075,0.076,0.064,0.284,0.063,0.098,VLC,6492
loo,c,-999,9,4,0.075,0.063,0.414,0.230,0.182,0.401,LibTIFF,7357
loo,c,0.00,1,1,0.075,0.107,0.024,0.700,0.013,0.051,Asterisk,212
loo,c,0.00,1,1,0.075,0.050,0.173,0.605,0.000,0.000,FFmpeg,108
loo,c,0.00,1,1,0.075,0.070,0.240,0.616,0.683,0.807,LibPNG,195
loo,c,0.00,1,1,0.075,0.093,0.019,0.598,0.000,0.000,Pidgin,189
loo,c,0.00,1,1,0.075,0.076,0.064,0.633,0.070,0.079,VLC,192
loo,c,0.00,1,1,0.075,0.063,0.414,0.611,0.195,0.196,LibTIFF,170
loo,c,0.00,1,10,0.075,0.107,0.024,0.561,0.006,0.043,Asterisk,156
loo,c,0.00,1,10,0.075,0.050,0.173,0.495,0.000,0.000,FFmpeg,81
loo,c,0.00,1,10,0.075,0.070,0.240,0.519,0.689,0.820,LibPNG,148
loo,c,0.00,1,10,0.075,0.093,0.019,0.498,0.000,0.000,Pidgin,145
loo,c,0.00,1,10,0.075,0.076,0.064,0.531,0.000,0.000,VLC,144
loo,c,0.00,1,10,0.075,0.063,0.414,0.493,0.104,0.105,LibTIFF,124
loo,c,0.00,1,100,0.075,0.107,0.024,0.561,0.006,0.043,Asterisk,156
loo,c,0.00,1,100,0.075,0.050,0.173,0.495,0.000,0.000,FFmpeg,81
loo,c,0.00,1,100,0.075,0.070,0.240,0.519,0.689,0.820,LibPNG,148
loo,c,0.00,1,100,0.075,0.093,0.019,0.498,0.000,0.000,Pidgin,145
loo,c,0.00,1,100,0.075,0.076,0.064,0.531,0.000,0.000,VLC,144
loo,c,0.00,1,100,0.075,0.063,0.414,0.493,0.104,0.105,LibTIFF,124
loo,c,0.00,1,1000,0.075,0.107,0.024,0.561,0.006,0.043,Asterisk,156
loo,c,0.00,1,1000,0.075,0.050,0.173,0.495,0.000,0.000,FFmpeg,81
loo,c,0.00,1,1000,0.075,0.070,0.240,0.519,0.689,0.820,LibPNG,148
loo,c,0.00,1,1000,0.075,0.093,0.019,0.498,0.000,0.000,Pidgin,145
loo,c,0.00,1,1000,0.075,0.076,0.064,0.531,0.000,0.000,VLC,144
loo,c,0.00,1,1000,0.075,0.063,0.414,0.493,0.104,0.105,LibTIFF,124
loo,c,0.00,1,2,0.075,0.107,0.024,0.618,0.006,0.042,Asterisk,166
loo,c,0.00,1,2,0.075,0.050,0.173,0.526,0.000,0.000,FFmpeg,87
loo,c,0.00,1,2,0.075,0.070,0.240,0.545,0.689,0.820,LibPNG,154
loo,c,0.00,1,2,0.075,0.093,0.019,0.536,0.000,0.000,Pidgin,153
loo,c,0.00,1,2,0.075,0.076,0.064,0.569,0.000,0.000,VLC,152
loo,c,0.00,1,2,0.075,0.063,0.414,0.531,0.104,0.105,LibTIFF,131
loo,c,0.00,1,3,0.075,0.107,0.024,0.585,0.006,0.043,Asterisk,160
loo,c,0.00,1,3,0.075,0.050,0.173,0.518,0.000,0.000,FFmpeg,83
loo,c,0.00,1,3,0.075,0.070,0.240,0.532,0.689,0.820,LibPNG,150
loo,c,0.00,1,3,0.075,0.093,0.019,0.519,0.000,0.000,Pidgin,148
loo,c,0.00,1,3,0.075,0.076,0.064,0.544,0.000,0.000,VLC,146
loo,c,0.00,1,3,0.075,0.063,0.414,0.511,0.104,0.106,LibTIFF,126
loo,c,0.00,10,1,0.075,0.107,0.024,0.633,0.000,0.087,Asterisk,363
loo,c,0.00,10,1,0.075,0.050,0.173,0.567,0.006,0.085,FFmpeg,203
loo,c,0.00,10,1,0.075,0.070,0.240,0.575,0.304,0.752,LibPNG,330
loo,c,0.00,10,1,0.075,0.093,0.019,0.595,0.000,0.076,Pidgin,348
loo,c,0.00,10,1,0.075,0.076,0.064,0.600,0.053,0.173,VLC,324
loo,c,0.00,10,1,0.075,0.063,0.414,0.586,0.062,0.305,LibTIFF,279
loo,c,0.00,100,1,0.075,0.107,0.024,0.717,0.038,0.096,Asterisk,512
loo,c,0.00,100,1,0.075,0.050,0.173,0.702,0.025,0.259,FFmpeg,315
loo,c,0.00,100,1,0.075,0.070,0.240,0.655,0.071,0.455,LibPNG,511
loo,c,0.00,100,1,0.075,0.093,0.019,0.680,0.000,0.038,Pidgin,520
loo,c,0.00,100,1,0.075,0.076,0.064,0.658,0.026,0.111,VLC,481
loo,c,0.00,100,1,0.075,0.063,0.414,0.642,0.047,0.340,LibTIFF,449
loo,c,0.00,1000,1,0.075,0.107,0.024,0.727,0.052,0.083,Asterisk,528
loo,c,0.00,1000,1,0.075,0.050,0.173,0.765,0.025,0.234,FFmpeg,346
loo,c,0.00,1000,1,0.075,0.070,0.240,0.678,0.103,0.452,LibPNG,549
loo,c,0.00,1000,1,0.075,0.093,0.019,0.703,0.000,0.033,Pidgin,537
loo,c,0.00,1000,1,0.075,0.076,0.064,0.688,0.051,0.101,VLC,516
loo,c,0.00,1000,1,0.075,0.063,0.414,0.667,0.048,0.357,LibTIFF,488
loo,c,0.00,11,4,0.075,0.107,0.024,0.709,0.051,0.052,Asterisk,259
loo,c,0.00,11,4,0.075,0.050,0.173,0.660,0.039,0.039,FFmpeg,134
loo,c,0.00,11,4,0.075,0.070,0.240,0.640,0.725,0.791,LibPNG,237
loo,c,0.00,11,4,0.075,0.093,0.019,0.638,0.000,0.029,Pidgin,239
loo,c,0.00,11,4,0.075,0.076,0.064,0.676,0.103,0.213,VLC,235
loo,c,0.00,11,4,0.075,0.063,0.414,0.649,0.156,0.208,LibTIFF,206
loo,c,0.00,2,1,0.075,0.107,0.024,0.731,0.024,0.045,Asterisk,248
