program,model,filter,plus,minus,AD,AD train,AD test,best train,predicted,best test,fold,dwc
VLC,m,0.92,x,x,0.064,0.069,0.044,0.104,0.000,0.106,2,490
VLC,m,0.92,x,x,0.064,0.067,0.052,0.107,0.000,0.133,3,478
VLC,m,0.92,x,x,0.064,0.057,0.094,0.102,0.000,0.102,4,483
VLC,m,0.94,x,x,0.064,0.063,0.069,0.095,0.111,0.192,0,432
VLC,m,0.94,x,x,0.064,0.065,0.061,0.089,0.041,0.102,1,446
VLC,m,0.94,x,x,0.064,0.069,0.044,0.103,0.000,0.106,2,457
VLC,m,0.94,x,x,0.064,0.067,0.052,0.109,0.000,0.143,3,443
VLC,m,0.94,x,x,0.064,0.057,0.094,0.102,0.000,0.095,4,450
VLC,m,0.95,x,x,0.064,0.063,0.069,0.095,0.111,0.200,0,416
VLC,m,0.95,x,x,0.064,0.065,0.061,0.093,0.043,0.102,1,428
VLC,m,0.95,x,x,0.064,0.069,0.044,0.106,0.000,0.069,2,437
VLC,m,0.95,x,x,0.064,0.067,0.052,0.097,0.000,0.147,3,426
VLC,m,0.95,x,x,0.064,0.057,0.094,0.100,0.000,0.094,4,431
VLC,m,0.96,x,x,0.064,0.063,0.069,0.088,0.118,0.204,0,385
VLC,m,0.96,x,x,0.064,0.065,0.061,0.095,0.044,0.102,1,393
VLC,m,0.96,x,x,0.064,0.069,0.044,0.098,0.048,0.074,2,399
VLC,m,0.96,x,x,0.064,0.067,0.052,0.086,0.125,0.152,3,391
VLC,m,0.96,x,x,0.064,0.057,0.094,0.102,0.000,0.095,4,393
VLC,m,0.98,x,x,0.064,0.063,0.069,0.086,0.133,0.217,0,313
VLC,m,0.98,x,x,0.064,0.065,0.061,0.095,0.044,0.102,1,317
VLC,m,0.98,x,x,0.064,0.069,0.044,0.109,0.000,0.063,2,321
VLC,m,0.98,x,x,0.064,0.067,0.052,0.096,0.052,0.152,3,309
VLC,m,0.98,x,x,0.064,0.057,0.094,0.103,0.000,0.084,4,314
VLC,m,0.99,x,x,0.064,0.063,0.069,0.082,0.147,0.217,0,250
VLC,m,0.99,x,x,0.064,0.065,0.061,0.095,0.056,0.056,1,258
VLC,m,0.99,x,x,0.064,0.069,0.044,0.098,0.061,0.067,2,259
VLC,m,0.99,x,x,0.064,0.067,0.052,0.102,0.053,0.098,3,253
VLC,m,0.99,x,x,0.064,0.057,0.094,0.106,0.071,0.077,4,255
VLC,m,0.999,x,x,0.064,0.063,0.069,0.100,0.208,0.208,0,128
VLC,m,0.999,x,x,0.064,0.065,0.061,0.117,0.084,0.084,1,132
VLC,m,0.999,x,x,0.064,0.069,0.044,0.124,0.090,0.095,2,137
VLC,m,0.999,x,x,0.064,0.067,0.052,0.121,0.071,0.093,3,132
VLC,m,0.999,x,x,0.064,0.057,0.094,0.124,0.100,0.100,4,133
VLC,m,0.9995,x,x,0.064,0.063,0.069,0.100,0.208,0.200,0,105
VLC,m,0.9995,x,x,0.064,0.065,0.061,0.111,0.078,0.109,1,104
VLC,m,0.9995,x,x,0.064,0.069,0.044,0.116,0.083,0.110,2,114
VLC,m,0.9995,x,x,0.064,0.067,0.052,0.107,0.060,0.111,3,107
VLC,m,0.9995,x,x,0.064,0.057,0.094,0.109,0.082,0.088,4,107
VLC,m,1.00,x,x,0.064,0.063,0.069,0.000,0.000,0.000,0,5
VLC,m,1.00,x,x,0.064,0.065,0.061,0.000,0.000,0.000,1,5
VLC,m,1.00,x,x,0.064,0.069,0.044,0.000,0.000,0.000,2,6
VLC,m,1.00,x,x,0.064,0.067,0.052,0.000,0.000,0.000,3,5
VLC,m,1.00,x,x,0.064,0.057,0.094,0.000,0.000,0.000,4,5
loo,m,0.00,x,x,0.075,0.107,0.024,0.112,0.026,0.052,Asterisk,5497
loo,m,0.00,x,x,0.075,0.050,0.173,0.052,0.193,0.200,FFmpeg,6296
loo,m,0.00,x,x,0.075,0.070,0.240,0.075,0.091,0.305,LibPNG,7467
loo,m,0.00,x,x,0.075,0.093,0.019,0.099,0.020,0.026,Pidgin,6597
loo,m,0.00,x,x,0.075,0.076,0.064,0.079,0.079,0.079,VLC,6492
loo,m,0.00,x,x,0.075,0.063,0.414,0.066,0.352,0.371,LibTIFF,7357
loo,m,0.05,x,x,0.075,0.107,0.024,0.115,0.030,0.054,Asterisk,3577
loo,m,0.05,x,x,0.075,0.050,0.173,0.055,0.210,0.213,FFmpeg,4213
loo,m,0.05,x,x,0.075,0.070,0.240,0.080,0.249,0.305,LibPNG,4940
loo,m,0.05,x,x,0.075,0.093,0.019,0.111,0.017,0.026,Pidgin,4334
loo,m,0.05,x,x,0.075,0.076,0.064,0.085,0.079,0.088,VLC,4311
loo,m,0.05,x,x,0.075,0.063,0.414,0.070,0.369,0.369,LibTIFF,4867
loo,m,0.10,x,x,0.075,0.107,0.024,0.117,0.031,0.060,Asterisk,3292
loo,m,0.10,x,x,0.075,0.050,0.173,0.057,0.220,0.224,FFmpeg,3898
loo,m,0.10,x,x,0.075,0.070,0.240,0.083,0.246,0.308,LibPNG,4547
loo,m,0.10,x,x,0.075,0.093,0.019,0.113,0.018,0.025,Pidgin,3988
loo,m,0.10,x,x,0.075,0.076,0.064,0.087,0.081,0.092,VLC,3963
loo,m,0.10,x,x,0.075,0.063,0.414,0.072,0.387,0.387,LibTIFF,4486
loo,m,0.15,x,x,0.075,0.107,0.024,0.120,0.031,0.054,Asterisk,3115
loo,m,0.15,x,x,0.075,0.050,0.173,0.058,0.220,0.224,FFmpeg,3707
loo,m,0.15,x,x,0.075,0.070,0.240,0.084,0.248,0.305,LibPNG,4311
loo,m,0.15,x,x,0.075,0.093,0.019,0.117,0.019,0.026,Pidgin,3772
loo,m,0.15,x,x,0.075,0.076,0.064,0.089,0.082,0.089,VLC,3765
loo,m,0.15,x,x,0.075,0.063,0.414,0.074,0.362,0.390,LibTIFF,4253
loo,m,0.20,x,x,0.075,0.107,0.024,0.121,0.032,0.057,Asterisk,2967
loo,m,0.20,x,x,0.075,0.050,0.173,0.059,0.220,0.224,FFmpeg,3538
loo,m,0.20,x,x,0.075,0.070,0.240,0.085,0.260,0.305,LibPNG,4104
loo,m,0.20,x,x,0.075,0.093,0.019,0.118,0.019,0.026,Pidgin,3587
loo,m,0.20,x,x,0.075,0.076,0.064,0.089,0.084,0.092,VLC,3591
loo,m,0.20,x,x,0.075,0.063,0.414,0.074,0.363,0.391,LibTIFF,4049
loo,m,0.25,x,x,0.075,0.107,0.024,0.120,0.032,0.060,Asterisk,2853
loo,m,0.25,x,x,0.075,0.050,0.173,0.059,0.221,0.224,FFmpeg,3391
loo,m,0.25,x,x,0.075,0.070,0.240,0.085,0.261,0.305,LibPNG,3934
loo,m,0.25,x,x,0.075,0.093,0.019,0.119,0.017,0.026,Pidgin,3445
loo,m,0.25,x,x,0.075,0.076,0.064,0.090,0.080,0.092,VLC,3441
loo,m,0.25,x,x,0.075,0.063,0.414,0.074,0.364,0.392,LibTIFF,3877
loo,m,0.30,x,x,0.075,0.107,0.024,0.121,0.032,0.062,Asterisk,2743
loo,m,0.30,x,x,0.075,0.050,0.173,0.059,0.222,0.227,FFmpeg,3279
loo,m,0.30,x,x,0.075,0.070,0.240,0.085,0.267,0.305,LibPNG,3795
loo,m,0.30,x,x,0.075,0.093,0.019,0.119,0.017,0.026,Pidgin,3319
loo,m,0.30,x,x,0.075,0.076,0.064,0.090,0.083,0.092,VLC,3325
loo,m,0.30,x,x,0.075,0.063,0.414,0.074,0.368,0.393,LibTIFF,3743
loo,m,0.35,x,x,0.075,0.107,0.024,0.121,0.032,0.060,Asterisk,2644
loo,m,0.35,x,x,0.075,0.050,0.173,0.059,0.226,0.227,FFmpeg,3171
loo,m,0.35,x,x,0.075,0.070,0.240,0.086,0.258,0.305,LibPNG,3661
loo,m,0.35,x,x,0.075,0.093,0.019,0.120,0.017,0.026,Pidgin,3200
loo,m,0.35,x,x,0.075,0.076,0.064,0.090,0.084,0.092,VLC,3208
loo,m,0.35,x,x,0.075,0.063,0.414,0.074,0.393,0.393,LibTIFF,3613
loo,m,0.40,x,x,0.075,0.107,0.024,0.121,0.035,0.060,Asterisk,2543
loo,m,0.40,x,x,0.075,0.050,0.173,0.060,0.231,0.232,FFmpeg,3058
loo,m,0.40,x,x,0.075,0.070,0.240,0.087,0.264,0.308,LibPNG,3528
loo,m,0.40,x,x,0.075,0.093,0.019,0.123,0.018,0.020,Pidgin,3076
loo,m,0.40,x,x,0.075,0.076,0.064,0.093,0.085,0.086,VLC,3090
loo,m,0.40,x,x,0.075,0.063,0.414,0.076,0.395,0.395,LibTIFF,3480
loo,m,0.45,x,x,0.075,0.107,0.024,0.123,0.036,0.061,Asterisk,2458
loo,m,0.45,x,x,0.075,0.050,0.173,0.062,0.229,0.232,FFmpeg,2959
loo,m,0.45,x,x,0.075,0.070,0.240,0.089,0.268,0.308,LibPNG,3414
loo,m,0.45,x,x,0.075,0.093,0.019,0.126,0.018,0.020,Pidgin,2979
loo,m,0.45,x,x,0.075,0.076,0.064,0.094,0.086,0.087,VLC,2991
loo,m,0.45,x,x,0.075,0.063,0.414,0.077,0.397,0.397,LibTIFF,3368
loo,m,0.50,x,x,0.075,0.107,0.024,0.123,0.035,0.050,Asterisk,2377
loo,m,0.50,x,x,0.075,0.050,0.173,0.062,0.229,0.233,FFmpeg,2858
loo,m,0.50,x,x,0.075,0.070,0.240,0.089,0.269,0.276,LibPNG,3296
loo,m,0.50,x,x,0.075,0.093,0.019,0.125,0.018,0.022,Pidgin,2879
loo,m,0.50,x,x,0.075,0.076,0.064,0.094,0.087,0.088,VLC,2886
loo,m,0.50,x,x,0.075,0.063,0.414,0.077,0.391,0.395,LibTIFF,3253
loo,m,0.55,x,x,0.075,0.107,0.024,0.123,0.036,0.051,Asterisk,2312
loo,m,0.55,x,x,0.075,0.050,0.173,0.062,0.229,0.232,FFmpeg,2775
loo,m,0.55,x,x,0.075,0.070,0.240,0.089,0.270,0.277,LibPNG,3195
loo,m,0.55,x,x,0.075,0.093,0.019,0.126,0.018,0.022,Pidgin,2788
loo,m,0.55,x,x,0.075,0.076,0.064,0.094,0.081,0.092,VLC,2797
loo,m,0.55,x,x,0.075,0.063,0.414,0.077,0.391,0.397,LibTIFF,3155
loo,m,0.60,x,x,0.075,0.107,0.024,0.124,0.036,0.051,Asterisk,2238
loo,m,0.60,x,x,0.075,0.050,0.173,0.062,0.234,0.235,FFmpeg,2687
loo,m,0.60,x,x,0.075,0.070,0.240,0.090,0.270,0.277,LibPNG,3097
loo,m,0.60,x,x,0.075,0.093,0.019,0.127,0.019,0.021,Pidgin,2707
loo,m,0.60,x,x,0.075,0.076,0.064,0.095,0.081,0.090,VLC,2716
loo,m,0.60,x,x,0.075,0.063,0.414,0.077,0.387,0.397,LibTIFF,3058
loo,m,0.65,x,x,0.075,0.107,0.024,0.125,0.035,0.051,Asterisk,2140
loo,m,0.65,x,x,0.075,0.050,0.173,0.062,0.237,0.238,FFmpeg,2579
loo,m,0.65,x,x,0.075,0.070,0.240,0.091,0.272,0.280,LibPNG,2965
loo,m,0.65,x,x,0.075,0.093,0.019,0.128,0.018,0.022,Pidgin,2590
loo,m,0.65,x,x,0.075,0.076,0.064,0.096,0.081,0.092,VLC,2601
loo,m,0.65,x,x,0.075,0.063,0.414,0.078,0.388,0.395,LibTIFF,2925
loo,m,0.70,x,x,0.075,0.107,0.024,0.126,0.036,0.052,Asterisk,2044
loo,m,0.70,x,x,0.075,0.050,0.173,0.062,0.234,0.239,FFmpeg,2479
loo,m,0.70,x,x,0.075,0.070,0.240,0.092,0.273,0.281,LibPNG,2842
loo,m,0.70,x,x,0.075,0.093,0.019,0.129,0.019,0.022,Pidgin,2479
loo,m,0.70,x,x,0.075,0.076,0.064,0.097,0.083,0.092,VLC,2490
loo,m,0.70,x,x,0.075,0.063,0.414,0.079,0.389,0.397,LibTIFF,2801
loo,m,0.75,x,x,0.075,0.107,0.024,0.125,0.032,0.052,Asterisk,1948
loo,m,0.75,x,x,0.075,0.050,0.173,0.062,0.234,0.239,FFmpeg,2361
loo,m,0.75,x,x,0.075,0.070,0.240,0.092,0.273,0.284,LibPNG,2699
loo,m,0.75,x,x,0.075,0.093,0.019,0.130,0.017,0.022,Pidgin,2351
loo,m,0.75,x,x,0.075,0.076,0.064,0.097,0.083,0.088,VLC,2362
loo,m,0.75,x,x,0.075,0.063,0.414,0.079,0.389,0.398,LibTIFF,2662
loo,m,0.80,x,x,0.075,0.107,0.024,0.126,0.036,0.052,Asterisk,1836
loo,m,0.80,x,x,0.075,0.050,0.173,0.062,0.238,0.239,FFmpeg,2229
loo,m,0.80,x,x,0.075,0.070,0.240,0.092,0.273,0.281,LibPNG,2548
loo,m,0.80,x,x,0.075,0.093,0.019,0.131,0.015,0.019,Pidgin,2222
loo,m,0.80,x,x,0.075,0.076,0.064,0.097,0.083,0.085,VLC,2233
loo,m,0.80,x,x,0.075,0.063,0.414,0.079,0.389,0.404,LibTIFF,2517
loo,m,0.85,x,x,0.075,0.107,0.024,0.128,0.031,0.051,Asterisk,1699
loo,m,0.85,x,x,0.075,0.050,0.173,0.063,0.241,0.242,FFmpeg,2079
loo,m,0.85,x,x,0.075,0.070,0.240,0.094,0.252,0.280,LibPNG,2367
loo,m,0.85,x,x,0.075,0.093,0.019,0.134,0.016,0.022,Pidgin,2058
loo,m,0.85,x,x,0.075,0.076,0.064,0.100,0.084,0.087,VLC,2075
loo,m,0.85,x,x,0.075,0.063,0.414,0.080,0.404,0.404,LibTIFF,2336
loo,m,0.90,x,x,0.075,0.107,0.024,0.129,0.031,0.052,Asterisk,1534
loo,m,0.90,x,x,0.075,0.050,0.173,0.063,0.242,0.244,FFmpeg,1875
loo,m,0.90,x,x,0.075,0.070,0.240,0.095,0.253,0.284,LibPNG,2138
loo,m,0.90,x,x,0.075,0.093,0.019,0.135,0.016,0.022,Pidgin,1862
loo,m,0.90,x,x,0.075,0.076,0.064,0.100,0.087,0.091,VLC,1873
loo,m,0.90,x,x,0.075,0.063,0.414,0.080,0.409,0.409,LibTIFF,2109
loo,m,0.92,x,x,0.075,0.107,0.024,0.128,0.032,0.052,Asterisk,1459
loo,m,0.92,x,x,0.075,0.050,0.173,0.063,0.242,0.244,FFmpeg,1771
loo,m,0.92,x,x,0.075,0.070,0.240,0.095,0.253,0.280,LibPNG,2024
loo,m,0.92,x,x,0.075,0.093,0.019,0.137,0.014,0.022,Pidgin,1761
loo,m,0.92,x,x,0.075,0.076,0.064,0.100,0.090,0.092,VLC,1770
loo,m,0.92,x,x,0.075,0.063,0.414,0.080,0.409,0.409,LibTIFF,1997
loo,m,0.94,x,x,0.075,0.107,0.024,0.129,0.036,0.049,Asterisk,1345
loo,m,0.94,x,x,0.075,0.050,0.173,0.065,0.247,0.248,FFmpeg,1638
loo,m,0.94,x,x,0.075,0.070,0.240,0.098,0.273,0.287,LibPNG,1869
loo,m,0.94,x,x,0.075,0.093,0.019,0.142,0.014,0.022,Pidgin,1627
loo,m,0.94,x,x,0.075,0.076,0.064,0.104,0.094,0.096,VLC,1632
loo,m,0.94,x,x,0.075,0.063,0.414,0.083,0.396,0.413,LibTIFF,1843
loo,m,0.95,x,x,0.075,0.107,0.024,0.126,0.032,0.049,Asterisk,1291
loo,m,0.95,x,x,0.075,0.050,0.173,0.066,0.117,0.240,FFmpeg,1566
loo,m,0.95,x,x,0.075,0.070,0.240,0.091,0.277,0.288,LibPNG,1790
loo,m,0.95,x,x,0.075,0.093,0.019,0.130,0.017,0.022,Pidgin,1556
loo,m,0.95,x,x,0.075,0.076,0.064,0.097,0.083,0.100,VLC,1563
loo,m,0.95,x,x,0.075,0.063,0.414,0.079,0.389,0.416,LibTIFF,1766
loo,m,0.96,x,x,0.075,0.107,0.024,0.127,0.032,0.050,Asterisk,1196
loo,m,0.96,x,x,0.075,0.050,0.173,0.068,0.117,0.241,FFmpeg,1461
loo,m,0.96,x,x,0.075,0.070,0.240,0.093,0.266,0.299,LibPNG,1665
loo,m,0.96,x,x,0.075,0.093,0.019,0.131,0.015,0.022,Pidgin,1445
loo,m,0.96,x,x,0.075,0.076,0.064,0.100,0.084,0.100,VLC,1454
loo,m,0.96,x,x,0.075,0.063,0.414,0.079,0.404,0.418,LibTIFF,1643
loo,m,0.98,x,x,0.075,0.107,0.024,0.128,0.032,0.049,Asterisk,968
loo,m,0.98,x,x,0.075,0.050,0.173,0.076,0.117,0.243,FFmpeg,1189
loo,m,0.98,x,x,0.075,0.070,0.240,0.095,0.253,0.299,LibPNG,1344
loo,m,0.98,x,x,0.075,0.093,0.019,0.138,0.014,0.020,Pidgin,1157
loo,m,0.98,x,x,0.075,0.076,0.064,0.100,0.090,0.107,VLC,1179
loo,m,0.98,x,x,0.075,0.063,0.414,0.080,0.409,0.418,LibTIFF,1333
loo,m,0.99,x,x,0.075,0.107,0.024,0.128,0.035,0.051,Asterisk,782
loo,m,0.99,x,x,0.075,0.050,0.173,0.077,0.120,0.243,FFmpeg,973
loo,m,0.99,x,x,0.075,0.070,0.240,0.097,0.253,0.299,LibPNG,1098
loo,m,0.99,x,x,0.075,0.093,0.019,0.140,0.014,0.020,Pidgin,949
loo,m,0.99,x,x,0.075,0.076,0.064,0.102,0.092,0.109,VLC,968
loo,m,0.99,x,x,0.075,0.063,0.414,0.081,0.409,0.418,LibTIFF,1087
loo,m,0.999,x,x,0.075,0.107,0.024,0.120,0.041,0.058,Asterisk,408
loo,m,0.999,x,x,0.075,0.050,0.173,0.093,0.125,0.132,FFmpeg,514
loo,m,0.999,x,x,0.075,0.070,0.240,0.106,0.178,0.289,LibPNG,581
loo,m,0.999,x,x,0.075,0.093,0.019,0.135,0.027,0.038,Pidgin,503
loo,m,0.999,x,x,0.075,0.076,0.064,0.103,0.084,0.113,VLC,506
loo,m,0.999,x,x,0.075,0.063,0.414,0.083,0.282,0.398,LibTIFF,570
loo,m,0.9995,x,x,0.075,0.107,0.024,0.123,0.049,0.077,Asterisk,333
loo,m,0.9995,x,x,0.075,0.050,0.173,0.098,0.132,0.139,FFmpeg,425
loo,m,0.9995,x,x,0.075,0.070,0.240,0.105,0.157,0.288,LibPNG,478
loo,m,0.9995,x,x,0.075,0.093,0.019,0.132,0.021,0.040,Pidgin,414
loo,m,0.9995,x,x,0.075,0.076,0.064,0.113,0.053,0.107,VLC,417
loo,m,0.9995,x,x,0.075,0.063,0.414,0.088,0.219,0.383,LibTIFF,467
loo,m,1.00,x,x,0.075,0.107,0.024,0.018,0.000,0.000,Asterisk,22
loo,m,1.00,x,x,0.075,0.050,0.173,0.028,0.000,0.000,FFmpeg,26
loo,m,1.00,x,x,0.075,0.070,0.240,0.017,0.000,0.000,LibPNG,29
loo,m,1.00,x,x,0.075,0.093,0.019,0.017,0.000,0.000,Pidgin,25
loo,m,1.00,x,x,0.075,0.076,0.064,0.017,0.000,0.000,VLC,25
loo,m,1.00,x,x,0.075,0.063,0.414,0.000,0.000,0.000,LibTIFF,23
